Device_id,Time,SensorLocation,LatLong,MinimumWindDirection,AverageWindDirection,MaximumWindDirection,MinimumWindSpeed,AverageWindSpeed,GustWindSpeed,AirTemperature,RelativeHumidity,AtmosphericPressure,PM25,PM10,Noise
ICTMicroclimate-09,2024-06-17T20:57:08+10:00,SkyFarm (Jeff's Shed). Rooftop - Melbourne Conference & Exhibition Centre (MCEC),"-37.8223306, 144.9521696",0.0,336.0,359.0,0.0,0.6,2.4,10.5,66.0,1019.7,1.0,1.0,62.7
ICTMicroclimate-03,2024-06-17T20:59:53+10:00,CH1 rooftop,"-37.8140348, 144.96728",148.0,175.0,179.0,1.2,1.3,2.1,9.9,77.1,1015.2,8.0,10.0,73.9
ICTMicroclimate-09,2024-06-17T21:12:10+10:00,SkyFarm (Jeff's Shed). Rooftop - Melbourne Conference & Exhibition Centre (MCEC),"-37.8223306, 144.9521696",0.0,356.0,359.0,0.0,0.4,2.4,10.5,66.1,1019.7,1.0,1.0,62.2
ICTMicroclimate-09,2024-06-17T21:27:12+10:00,SkyFarm (Jeff's Shed). Rooftop - Melbourne Conference & Exhibition Centre (MCEC),"-37.8223306, 144.9521696",0.0,348.0,359.0,0.0,0.9,2.4,10.4,67.5,1019.7,1.0,1.0,59.3
ICTMicroclimate-06,2024-06-17T21:28:31+10:00,Tram Stop 7B - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8194993, 144.9787211",0.0,36.0,359.0,0.0,0.2,8.3,9.2,73.3,1020.9,0.0,1.0,53.3
ICTMicroclimate-07,2024-06-17T21:30:15+10:00,Tram Stop 7C - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8222341, 144.9829409",0.0,53.0,308.0,0.0,0.1,1.2,9.2,73.6,1022.9,5.0,5.0,60.4
ICTMicroclimate-02,2024-06-17T21:21:27+10:00,101 Collins St L11 Rooftop,"-37.814604, 144.9702991",0.0,7.0,348.0,0.2,0.2,0.7,10.6,76.0,1016.0,10.0,12.0,70.7
ICTMicroclimate-02,2024-06-17T21:36:27+10:00,101 Collins St L11 Rooftop,"-37.814604, 144.9702991",0.0,358.0,355.0,0.2,0.6,1.3,10.5,75.6,1016.0,7.0,9.0,69.9
ICTMicroclimate-03,2024-06-17T22:00:01+10:00,CH1 rooftop,"-37.8140348, 144.96728",122.0,174.0,197.0,0.8,1.4,1.8,9.5,80.7,1015.1,8.0,10.0,70.1
aws5-0999,2024-06-17T21:59:37+10:00,Royal Park Asset ID: COM2707,"-37.7956167, 144.9519007",0.0,10.0,341.0,0.1,0.0,0.5,9.3,81.3,1018.5,,,
ICTMicroclimate-08,2024-06-17T22:04:18+10:00,Swanston St - Tram Stop 13 adjacent Federation Sq & Flinders St Station,"-37.8184515, 144.9678474",0.0,136.0,352.0,0.0,0.4,1.8,9.5,72.1,1020.7,2.0,5.0,68.9
ICTMicroclimate-07,2024-06-17T22:00:18+10:00,Tram Stop 7C - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8222341, 144.9829409",0.0,0.0,314.0,0.0,0.0,0.5,8.7,76.5,1022.9,5.0,5.0,58.1
aws5-0999,2024-06-17T22:14:37+10:00,Royal Park Asset ID: COM2707,"-37.7956167, 144.9519007",0.0,0.0,90.0,0.0,0.0,0.2,9.3,80.3,1018.5,,,
ICTMicroclimate-02,2024-06-17T22:06:31+10:00,101 Collins St L11 Rooftop,"-37.814604, 144.9702991",0.0,11.0,323.0,0.0,0.5,0.7,10.4,75.7,1016.0,8.0,10.0,70.1
ICTMicroclimate-09,2024-06-17T22:12:18+10:00,SkyFarm (Jeff's Shed). Rooftop - Melbourne Conference & Exhibition Centre (MCEC),"-37.8223306, 144.9521696",0.0,349.0,359.0,0.0,0.3,1.7,10.0,68.9,1019.7,1.0,1.0,60.5
ICTMicroclimate-08,2024-06-17T22:19:19+10:00,Swanston St - Tram Stop 13 adjacent Federation Sq & Flinders St Station,"-37.8184515, 144.9678474",0.0,180.0,196.0,0.0,0.5,1.3,9.5,72.1,1020.7,2.0,5.0,64.0
ICTMicroclimate-03,2024-06-17T22:15:03+10:00,CH1 rooftop,"-37.8140348, 144.96728",155.0,175.0,179.0,1.7,2.0,3.0,9.5,79.5,1015.1,9.0,13.0,69.4
ICTMicroclimate-03,2024-06-17T22:30:05+10:00,CH1 rooftop,"-37.8140348, 144.96728",149.0,177.0,220.0,0.5,1.0,1.6,9.6,79.2,1015.1,7.0,10.0,69.3
aws5-0999,2024-06-17T22:29:30+10:00,Royal Park Asset ID: COM2707,"-37.7956167, 144.9519007",0.0,348.0,356.0,0.1,0.0,0.5,9.0,82.0,1018.3,,,
ICTMicroclimate-08,2024-06-17T22:34:21+10:00,Swanston St - Tram Stop 13 adjacent Federation Sq & Flinders St Station,"-37.8184515, 144.9678474",0.0,12.0,314.0,0.0,0.1,1.4,9.2,72.9,1020.7,2.0,5.0,70.3
ICTMicroclimate-09,2024-06-17T22:42:21+10:00,SkyFarm (Jeff's Shed). Rooftop - Melbourne Conference & Exhibition Centre (MCEC),"-37.8223306, 144.9521696",0.0,303.0,359.0,0.0,0.6,2.0,10.0,68.0,1019.5,1.0,1.0,60.1
ICTMicroclimate-06,2024-06-17T22:43:40+10:00,Tram Stop 7B - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8194993, 144.9787211",0.0,0.0,357.0,0.0,0.2,3.2,7.3,81.3,1020.9,0.0,1.0,58.7
ICTMicroclimate-01,2024-06-17T22:43:15+10:00,Birrarung Marr Park - Pole 1131,"-37.8185931, 144.9716404",,72.0,,,0.2,,7.3,91.300003,1020.099976,4.0,7.0,48.700001
ICTMicroclimate-09,2024-06-17T22:57:24+10:00,SkyFarm (Jeff's Shed). Rooftop - Melbourne Conference & Exhibition Centre (MCEC),"-37.8223306, 144.9521696",0.0,356.0,359.0,0.0,0.1,1.7,9.9,67.8,1019.5,1.0,1.0,60.6
ICTMicroclimate-02,2024-06-17T22:51:37+10:00,101 Collins St L11 Rooftop,"-37.814604, 144.9702991",0.0,356.0,350.0,0.5,0.6,1.0,10.4,72.8,1015.8,2.0,4.0,69.8
ICTMicroclimate-07,2024-06-17T23:00:27+10:00,Tram Stop 7C - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8222341, 144.9829409",0.0,0.0,345.0,0.0,0.0,1.9,7.5,81.1,1022.7,5.0,5.0,66.0
ICTMicroclimate-09,2024-06-17T23:12:25+10:00,SkyFarm (Jeff's Shed). Rooftop - Melbourne Conference & Exhibition Centre (MCEC),"-37.8223306, 144.9521696",0.0,10.0,359.0,0.0,0.6,1.7,10.0,67.4,1019.5,1.0,1.0,59.7
ICTMicroclimate-01,2024-06-17T23:13:15+10:00,Birrarung Marr Park - Pole 1131,"-37.8185931, 144.9716404",,40.0,,,0.1,,6.3,98.0,1020.099976,4.0,7.0,51.599998
ICTMicroclimate-09,2024-06-17T23:27:27+10:00,SkyFarm (Jeff's Shed). Rooftop - Melbourne Conference & Exhibition Centre (MCEC),"-37.8223306, 144.9521696",0.0,9.0,358.0,0.0,0.5,2.0,10.0,66.5,1019.5,1.0,1.0,58.7
ICTMicroclimate-08,2024-06-17T23:34:33+10:00,Swanston St - Tram Stop 13 adjacent Federation Sq & Flinders St Station,"-37.8184515, 144.9678474",0.0,0.0,314.0,0.0,0.0,0.8,9.1,72.0,1020.7,8.0,8.0,60.8
ICTMicroclimate-03,2024-06-17T23:30:13+10:00,CH1 rooftop,"-37.8140348, 144.96728",134.0,170.0,204.0,0.6,1.3,1.7,9.5,77.0,1014.9,4.0,9.0,69.9
ICTMicroclimate-06,2024-06-17T23:43:49+10:00,Tram Stop 7B - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8194993, 144.9787211",0.0,0.0,351.0,0.0,0.2,2.7,6.9,84.2,1020.9,0.0,1.0,62.0
aws5-0999,2024-06-17T23:43:39+10:00,Royal Park Asset ID: COM2707,"-37.7956167, 144.9519007",0.0,327.0,350.0,0.3,0.0,0.5,9.0,78.7,1018.3,,,
ICTMicroclimate-08,2024-06-18T00:49:43+10:00,Swanston St - Tram Stop 13 adjacent Federation Sq & Flinders St Station,"-37.8184515, 144.9678474",0.0,0.0,314.0,0.0,0.1,0.8,9.6,69.0,1020.3,8.0,8.0,68.0
ICTMicroclimate-06,2024-06-18T00:43:57+10:00,Tram Stop 7B - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8194993, 144.9787211",0.0,0.0,349.0,0.0,0.0,0.8,7.6,81.7,1020.5,0.0,1.0,58.4
ICTMicroclimate-06,2024-06-17T23:58:51+10:00,Tram Stop 7B - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8194993, 144.9787211",0.0,0.0,349.0,0.0,0.0,1.4,6.9,83.9,1020.7,0.0,1.0,54.9
ICTMicroclimate-07,2024-06-18T00:00:37+10:00,Tram Stop 7C - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8222341, 144.9829409",0.0,0.0,359.0,0.0,0.0,0.7,7.3,81.7,1022.7,5.0,5.0,57.7
ICTMicroclimate-03,2024-06-18T00:00:17+10:00,CH1 rooftop,"-37.8140348, 144.96728",98.0,178.0,179.0,0.4,1.1,1.7,9.6,75.2,1014.9,4.0,6.0,69.2
ICTMicroclimate-02,2024-06-18T00:06:47+10:00,101 Collins St L11 Rooftop,"-37.814604, 144.9702991",0.0,26.0,318.0,0.0,0.2,1.0,10.6,69.5,1015.6,2.0,4.0,69.3
aws5-0999,2024-06-18T00:13:37+10:00,Royal Park Asset ID: COM2707,"-37.7956167, 144.9519007",0.0,356.0,341.0,0.1,0.0,0.3,9.6,74.8,1018.1,,,
ICTMicroclimate-01,2024-06-18T00:05:17+10:00,Birrarung Marr Park - Pole 1131,"-37.8185931, 144.9716404",,27.0,,,0.1,,6.3,96.800003,1019.900024,4.0,7.0,51.400002
ICTMicroclimate-03,2024-06-18T00:15:20+10:00,CH1 rooftop,"-37.8140348, 144.96728",152.0,179.0,200.0,0.5,1.3,2.1,9.6,75.8,1014.8,7.0,9.0,69.5
ICTMicroclimate-06,2024-06-18T00:28:55+10:00,Tram Stop 7B - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8194993, 144.9787211",0.0,0.0,351.0,0.0,0.6,0.9,7.4,82.6,1020.5,0.0,1.0,53.0
ICTMicroclimate-09,2024-06-18T00:42:37+10:00,SkyFarm (Jeff's Shed). Rooftop - Melbourne Conference & Exhibition Centre (MCEC),"-37.8223306, 144.9521696",0.0,20.0,359.0,0.0,0.2,2.3,10.1,66.3,1019.1,1.0,1.0,56.5
ICTMicroclimate-02,2024-06-18T00:36:50+10:00,101 Collins St L11 Rooftop,"-37.814604, 144.9702991",0.0,8.0,344.0,0.0,0.1,0.8,10.8,69.4,1015.5,3.0,5.0,69.5
aws5-0999,2024-06-18T00:43:23+10:00,Royal Park Asset ID: COM2707,"-37.7956167, 144.9519007",0.0,40.0,122.0,0.1,0.0,0.4,9.1,79.1,1018.0,,,
ICTMicroclimate-02,2024-06-18T00:51:52+10:00,101 Collins St L11 Rooftop,"-37.814604, 144.9702991",0.0,13.0,343.0,0.0,0.2,0.8,10.8,68.8,1015.4,3.0,5.0,69.1
ICTMicroclimate-01,2024-06-18T00:58:17+10:00,Birrarung Marr Park - Pole 1131,"-37.8185931, 144.9716404",,0.0,,,0.0,,7.0,93.400002,1019.700012,4.0,7.0,48.200001
ICTMicroclimate-06,2024-06-18T00:58:58+10:00,Tram Stop 7B - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8194993, 144.9787211",0.0,42.0,341.0,0.0,0.5,1.2,7.8,80.4,1020.3,0.0,1.0,50.3
ICTMicroclimate-07,2024-06-18T01:00:43+10:00,Tram Stop 7C - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8222341, 144.9829409",0.0,0.0,314.0,0.0,0.0,1.4,8.2,79.8,1022.3,5.0,5.0,55.7
ICTMicroclimate-08,2024-06-17T15:18:24+10:00,Swanston St - Tram Stop 13 adjacent Federation Sq & Flinders St Station,"-37.8184515, 144.9678474",0.0,183.0,355.0,0.0,1.6,5.7,13.7,59.9,1019.3,2.0,5.0,76.1
ICTMicroclimate-08,2024-06-17T15:18:25+10:00,Swanston St - Tram Stop 13 adjacent Federation Sq & Flinders St Station,"-37.8184515, 144.9678474",0.0,4.0,359.0,0.0,0.7,3.0,14.6,57.9,1019.3,2.0,5.0,72.5
ICTMicroclimate-07,2024-06-17T15:14:24+10:00,Tram Stop 7C - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8222341, 144.9829409",0.0,321.0,359.0,0.0,0.2,3.2,14.2,60.7,1021.5,0.0,0.0,61.1
ICTMicroclimate-06,2024-06-17T15:27:43+10:00,Tram Stop 7B - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8194993, 144.9787211",0.0,172.0,352.0,0.0,0.8,5.9,13.4,62.1,1019.7,0.0,1.0,60.8
ICTMicroclimate-09,2024-06-17T15:11:21+10:00,SkyFarm (Jeff's Shed). Rooftop - Melbourne Conference & Exhibition Centre (MCEC),"-37.8223306, 144.9521696",0.0,249.0,353.0,0.0,3.0,6.8,13.0,62.8,1018.3,1.0,1.0,65.2
ICTMicroclimate-07,2024-06-17T15:44:29+10:00,Tram Stop 7C - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8222341, 144.9829409",0.0,169.0,353.0,0.0,0.6,3.6,13.2,64.3,1021.5,0.0,0.0,62.2
ICTMicroclimate-03,2024-06-17T15:44:11+10:00,CH1 rooftop,"-37.8140348, 144.96728",116.0,168.0,269.0,0.2,0.9,2.1,12.4,71.5,1014.1,1.0,3.0,70.0
ICTMicroclimate-08,2024-06-17T17:03:40+10:00,Swanston St - Tram Stop 13 adjacent Federation Sq & Flinders St Station,"-37.8184515, 144.9678474",0.0,130.0,348.0,0.0,0.8,4.9,12.6,63.2,1019.5,2.0,5.0,71.5
ICTMicroclimate-02,2024-06-17T17:05:52+10:00,101 Collins St L11 Rooftop,"-37.814604, 144.9702991",26.0,4.0,338.0,0.8,1.0,2.1,12.6,70.3,1014.9,5.0,11.0,75.2
ICTMicroclimate-08,2024-06-17T16:33:36+10:00,Swanston St - Tram Stop 13 adjacent Federation Sq & Flinders St Station,"-37.8184515, 144.9678474",0.0,159.0,314.0,0.0,1.8,3.5,13.0,63.8,1019.5,2.0,5.0,70.7
ICTMicroclimate-07,2024-06-17T16:29:38+10:00,Tram Stop 7C - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8222341, 144.9829409",0.0,35.0,356.0,0.0,0.4,3.6,12.9,64.8,1021.5,0.0,0.0,67.4
ICTMicroclimate-06,2024-06-17T16:42:53+10:00,Tram Stop 7B - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8194993, 144.9787211",0.0,201.0,355.0,0.0,2.3,6.8,12.5,65.7,1019.9,0.0,1.0,73.4
aws5-0999,2024-06-17T16:45:31+10:00,Royal Park Asset ID: COM2707,"-37.7956167, 144.9519007",0.0,13.0,351.0,0.3,0.0,0.8,11.6,77.7,1017.6,,,
ICTMicroclimate-01,2024-06-17T16:43:03+10:00,Birrarung Marr Park - Pole 1131,"-37.8185931, 144.9716404",,30.0,,,0.1,,12.1,72.400002,1019.200012,0.0,3.0,52.099998
ICTMicroclimate-06,2024-06-17T15:57:46+10:00,Tram Stop 7B - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8194993, 144.9787211",0.0,235.0,348.0,0.0,2.2,7.3,12.7,65.6,1019.7,0.0,1.0,85.9
ICTMicroclimate-07,2024-06-17T15:59:31+10:00,Tram Stop 7C - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8222341, 144.9829409",0.0,181.0,358.0,0.0,0.7,3.8,13.0,64.1,1021.7,0.0,0.0,69.7
ICTMicroclimate-01,2024-06-17T15:58:01+10:00,Birrarung Marr Park - Pole 1131,"-37.8185931, 144.9716404",,30.0,,,0.2,,13.6,65.900002,1019.299988,0.0,3.0,54.400002
ICTMicroclimate-08,2024-06-17T16:03:32+10:00,Swanston St - Tram Stop 13 adjacent Federation Sq & Flinders St Station,"-37.8184515, 144.9678474",0.0,181.0,288.0,0.0,0.8,6.5,12.9,64.2,1019.7,2.0,5.0,74.8
aws5-0999,2024-06-17T16:15:44+10:00,Royal Park Asset ID: COM2707,"-37.7956167, 144.9519007",34.0,77.0,104.0,0.9,0.5,1.8,12.1,75.1,1017.6,,,
ICTMicroclimate-01,2024-06-17T17:28:16+10:00,Birrarung Marr Park - Pole 1131,"-37.8185931, 144.9716404",,22.0,,,0.1,,11.3,73.300003,1019.099976,0.0,3.0,53.799999
ICTMicroclimate-07,2024-06-17T17:29:43+10:00,Tram Stop 7C - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8222341, 144.9829409",0.0,338.0,357.0,0.0,0.3,2.4,12.2,63.2,1021.7,2.0,2.0,71.7
ICTMicroclimate-06,2024-06-17T17:43:00+10:00,Tram Stop 7B - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8194993, 144.9787211",0.0,235.0,357.0,0.0,0.9,6.3,12.2,61.5,1019.7,0.0,1.0,73.2
ICTMicroclimate-03,2024-06-17T17:44:29+10:00,CH1 rooftop,"-37.8140348, 144.96728",118.0,167.0,200.0,1.0,2.6,4.6,12.1,66.3,1014.1,2.0,4.0,80.0
ICTMicroclimate-08,2024-06-17T17:48:45+10:00,Swanston St - Tram Stop 13 adjacent Federation Sq & Flinders St Station,"-37.8184515, 144.9678474",0.0,149.0,349.0,0.0,0.6,3.3,12.6,59.9,1019.7,2.0,5.0,68.0
ICTMicroclimate-02,2024-06-17T17:50:57+10:00,101 Collins St L11 Rooftop,"-37.814604, 144.9702991",0.0,343.0,270.0,0.0,0.5,0.9,12.6,66.3,1015.0,21.0,28.0,70.4
aws5-0999,2024-06-17T17:44:59+10:00,Royal Park Asset ID: COM2707,"-37.7956167, 144.9519007",0.0,70.0,131.0,0.4,0.0,1.1,11.3,72.1,1017.6,,,
ICTMicroclimate-06,2024-06-17T10:57:07+10:00,Tram Stop 7B - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8194993, 144.9787211",0.0,228.0,356.0,0.0,0.8,3.7,13.2,66.8,1021.5,0.0,1.0,56.7
ICTMicroclimate-07,2024-06-17T10:58:51+10:00,Tram Stop 7C - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8222341, 144.9829409",0.0,162.0,356.0,0.0,0.5,2.3,14.3,64.5,1023.1,3.0,7.0,61.9
ICTMicroclimate-09,2024-06-17T11:10:50+10:00,SkyFarm (Jeff's Shed). Rooftop - Melbourne Conference & Exhibition Centre (MCEC),"-37.8223306, 144.9521696",0.0,356.0,359.0,0.0,0.4,2.2,12.6,70.3,1020.1,0.0,0.0,61.1
aws5-0999,2024-06-17T11:16:10+10:00,Royal Park Asset ID: COM2707,"-37.7956167, 144.9519007",0.0,81.0,90.0,0.4,0.0,0.5,10.8,88.9,1019.3,,,
ICTMicroclimate-09,2024-06-17T11:25:52+10:00,SkyFarm (Jeff's Shed). Rooftop - Melbourne Conference & Exhibition Centre (MCEC),"-37.8223306, 144.9521696",0.0,251.0,359.0,0.0,1.5,3.4,12.1,71.7,1020.1,0.0,0.0,74.5
ICTMicroclimate-06,2024-06-17T11:27:11+10:00,Tram Stop 7B - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8194993, 144.9787211",0.0,262.0,344.0,0.0,1.2,2.7,12.4,70.9,1021.5,0.0,1.0,57.9
ICTMicroclimate-02,2024-06-17T11:20:05+10:00,101 Collins St L11 Rooftop,"-37.814604, 144.9702991",31.0,34.0,140.0,0.2,0.4,1.1,12.2,80.5,1016.8,3.0,5.0,70.0
ICTMicroclimate-07,2024-06-17T11:28:55+10:00,Tram Stop 7C - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8222341, 144.9829409",0.0,153.0,356.0,0.0,0.5,1.6,12.6,71.1,1023.3,3.0,7.0,59.0
ICTMicroclimate-01,2024-06-17T11:57:53+10:00,Birrarung Marr Park - Pole 1131,"-37.8185931, 144.9716404",,46.0,,,0.2,,12.6,77.199997,1020.400024,4.0,7.0,50.400002
ICTMicroclimate-09,2024-06-17T12:10:58+10:00,SkyFarm (Jeff's Shed). Rooftop - Melbourne Conference & Exhibition Centre (MCEC),"-37.8223306, 144.9521696",0.0,270.0,359.0,0.0,1.2,2.9,12.1,72.7,1019.5,0.0,0.0,61.2
aws5-0999,2024-06-17T12:15:15+10:00,Royal Park Asset ID: COM2707,"-37.7956167, 144.9519007",0.0,48.0,90.0,0.3,0.0,0.1,12.4,80.5,1018.4,,,
aws5-0999,2024-06-17T12:00:43+10:00,Royal Park Asset ID: COM2707,"-37.7956167, 144.9519007",0.0,358.0,0.0,0.2,0.0,0.0,11.8,83.5,1018.7,,,
ICTMicroclimate-01,2024-06-17T12:12:54+10:00,Birrarung Marr Park - Pole 1131,"-37.8185931, 144.9716404",,71.0,,,0.2,,12.3,79.0,1020.299988,4.0,7.0,51.700001
ICTMicroclimate-08,2024-06-17T12:18:08+10:00,Swanston St - Tram Stop 13 adjacent Federation Sq & Flinders St Station,"-37.8184515, 144.9678474",0.0,179.0,347.0,0.0,2.0,3.7,13.3,65.4,1020.5,3.0,3.0,67.6
ICTMicroclimate-02,2024-06-17T12:20:14+10:00,101 Collins St L11 Rooftop,"-37.814604, 144.9702991",0.0,307.0,349.0,0.0,0.4,1.2,12.4,79.2,1015.9,4.0,7.0,70.6
ICTMicroclimate-06,2024-06-17T12:27:19+10:00,Tram Stop 7B - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8194993, 144.9787211",0.0,279.0,356.0,0.0,1.1,5.3,14.2,61.9,1020.5,0.0,1.0,63.2
aws5-0999,2024-06-17T12:30:10+10:00,Royal Park Asset ID: COM2707,"-37.7956167, 144.9519007",32.0,90.0,158.0,0.8,0.2,2.0,13.2,74.2,1018.3,,,
ICTMicroclimate-02,2024-06-17T12:35:21+10:00,101 Collins St L11 Rooftop,"-37.814604, 144.9702991",0.0,351.0,351.0,0.0,0.1,0.6,12.6,75.0,1015.8,12.0,14.0,70.1
ICTMicroclimate-03,2024-06-17T12:43:47+10:00,CH1 rooftop,"-37.8140348, 144.96728",96.0,167.0,209.0,0.7,1.7,3.3,12.9,69.9,1014.8,3.0,6.0,72.1
aws5-0999,2024-06-17T12:45:04+10:00,Royal Park Asset ID: COM2707,"-37.7956167, 144.9519007",47.0,90.0,154.0,1.6,0.5,3.0,13.1,70.6,1018.2,,,
aws5-0999,2024-06-17T13:00:26+10:00,Royal Park Asset ID: COM2707,"-37.7956167, 144.9519007",0.0,9.0,353.0,0.4,0.0,1.1,13.4,66.1,1018.1,,,
ICTMicroclimate-02,2024-06-17T13:05:18+10:00,101 Collins St L11 Rooftop,"-37.814604, 144.9702991",0.0,5.0,355.0,0.0,0.3,0.8,13.1,70.7,1015.6,10.0,15.0,71.7
ICTMicroclimate-09,2024-06-17T13:11:06+10:00,SkyFarm (Jeff's Shed). Rooftop - Melbourne Conference & Exhibition Centre (MCEC),"-37.8223306, 144.9521696",0.0,249.0,353.0,0.1,1.2,5.4,12.6,63.6,1018.9,1.0,1.0,61.2
ICTMicroclimate-06,2024-06-17T13:12:24+10:00,Tram Stop 7B - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8194993, 144.9787211",0.0,223.0,359.0,0.0,1.3,4.8,13.5,61.6,1020.3,0.0,1.0,75.0
ICTMicroclimate-01,2024-06-17T13:12:56+10:00,Birrarung Marr Park - Pole 1131,"-37.8185931, 144.9716404",,323.0,,,0.3,,13.9,62.799999,1019.700012,4.0,7.0,56.099998
ICTMicroclimate-08,2024-06-17T13:18:08+10:00,Swanston St - Tram Stop 13 adjacent Federation Sq & Flinders St Station,"-37.8184515, 144.9678474",0.0,144.0,288.0,0.0,2.1,5.2,13.0,62.7,1019.9,3.0,3.0,72.3
ICTMicroclimate-01,2024-06-17T13:42:57+10:00,Birrarung Marr Park - Pole 1131,"-37.8185931, 144.9716404",,63.0,,,0.3,,12.8,68.0,1019.400024,4.0,7.0,53.700001
ICTMicroclimate-06,2024-06-17T13:42:29+10:00,Tram Stop 7B - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8194993, 144.9787211",0.0,171.0,342.0,0.0,1.5,3.8,13.7,61.7,1019.9,0.0,1.0,70.2
ICTMicroclimate-01,2024-06-17T13:57:57+10:00,Birrarung Marr Park - Pole 1131,"-37.8185931, 144.9716404",,69.0,,,0.4,,12.5,70.199997,1019.200012,4.0,7.0,51.0
ICTMicroclimate-07,2024-06-17T13:59:15+10:00,Tram Stop 7C - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8222341, 144.9829409",0.0,183.0,352.0,0.0,1.3,3.3,14.6,57.5,1021.5,0.0,0.0,69.0
ICTMicroclimate-06,2024-06-17T14:12:32+10:00,Tram Stop 7B - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8194993, 144.9787211",0.0,212.0,351.0,0.0,2.7,6.0,13.7,57.5,1019.7,0.0,1.0,85.3
ICTMicroclimate-07,2024-06-17T14:14:16+10:00,Tram Stop 7C - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8222341, 144.9829409",0.0,169.0,352.0,0.0,1.2,3.2,14.4,57.5,1021.5,0.0,0.0,80.7
ICTMicroclimate-03,2024-06-17T14:14:00+10:00,CH1 rooftop,"-37.8140348, 144.96728",144.0,192.0,207.0,1.4,1.7,2.3,13.1,63.9,1014.1,4.0,6.0,72.3
aws5-0999,2024-06-17T14:15:16+10:00,Royal Park Asset ID: COM2707,"-37.7956167, 144.9519007",28.0,65.0,149.0,1.3,0.3,2.6,13.2,64.8,1017.5,,,
ICTMicroclimate-08,2024-06-17T14:18:19+10:00,Swanston St - Tram Stop 13 adjacent Federation Sq & Flinders St Station,"-37.8184515, 144.9678474",0.0,174.0,288.0,0.0,2.1,5.2,13.8,57.5,1019.3,2.0,5.0,78.4
ICTMicroclimate-03,2024-06-17T14:29:01+10:00,CH1 rooftop,"-37.8140348, 144.96728",162.0,186.0,217.0,1.2,1.8,3.9,13.2,66.0,1014.1,5.0,7.0,77.7
ICTMicroclimate-01,2024-06-17T14:27:58+10:00,Birrarung Marr Park - Pole 1131,"-37.8185931, 144.9716404",,54.0,,,0.3,,14.3,60.200001,1019.099976,4.0,7.0,50.900002
ICTMicroclimate-08,2024-06-17T14:33:21+10:00,Swanston St - Tram Stop 13 adjacent Federation Sq & Flinders St Station,"-37.8184515, 144.9678474",0.0,326.0,353.0,0.0,0.5,4.5,14.2,58.2,1019.5,2.0,5.0,75.7
ICTMicroclimate-03,2024-06-17T14:44:04+10:00,CH1 rooftop,"-37.8140348, 144.96728",145.0,182.0,214.0,0.6,1.2,2.0,12.8,70.4,1014.3,2.0,6.0,69.8
ICTMicroclimate-09,2024-06-17T14:41:18+10:00,SkyFarm (Jeff's Shed). Rooftop - Melbourne Conference & Exhibition Centre (MCEC),"-37.8223306, 144.9521696",0.0,261.0,358.0,0.0,1.6,4.1,13.5,62.8,1018.3,1.0,1.0,68.9
ICTMicroclimate-06,2024-06-17T14:42:36+10:00,Tram Stop 7B - Melbourne Tennis Centre Precinct - Rod Laver Arena,"-37.8194993, 144.9787211",0.0,274.0,352.0,0.0,1.3,12.6,14.1,62.2,1019.7,0.0,1.0,71.6
ICTMicroclimate-01,2024-06-17T14:42:59+10:00,Birrarung Marr Park - Pole 1131,"-37.8185931, 144.9716404",,42.0,,,0.2,,14.6,58.299999,1019.299988,0.0,3.0,52.099998
